path	category	proposed_action	reason
artifacts/raw/phase0b/runs/s5378/s13/P_verify_pair_identity/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_prepare/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_prepare/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_prepare/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_rewire/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_rewire/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_rewire/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_route/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_route/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_route/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_extract/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_extract/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_extract/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_extract_buffered/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_extract_buffered/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_extract_buffered/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_parse/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_parse/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_parse/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_parse_buffered/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_parse_buffered/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_scan_route_parse_buffered/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_structured_metrics/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_structured_metrics/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_structured_metrics/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_verify/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_verify/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_verify/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_verify_pair_identity/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_verify_pair_identity/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/Rstar_verify_pair_identity/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/architecture_plan/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/architecture_plan/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/architecture_plan/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/architecture_plan_with_native/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/architecture_plan_with_native/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/architecture_plan_with_native/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_dft/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_dft/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_dft/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_extract/attempt_001/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_extract/attempt_001/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_extract/attempt_001/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_extract/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_extract/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/native_extract/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/physical_seed/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/physical_seed/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s13/physical_seed/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_prepare/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_prepare/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_prepare/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_rewire/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_rewire/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_rewire/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_route/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_route/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_route/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_extract/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_extract/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_extract/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_extract_buffered/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_extract_buffered/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_extract_buffered/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_parse/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_parse/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_parse/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_parse_buffered/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_parse_buffered/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_scan_route_parse_buffered/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_structured_metrics/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_structured_metrics/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_structured_metrics/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_verify/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_verify/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/A_verify/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_route/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_route/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_route/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_extract/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_extract/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_extract/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_extract_buffered/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_extract_buffered/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_extract_buffered/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_parse/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_parse/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_parse/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_parse_buffered/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_parse_buffered/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_scan_route_parse_buffered/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_structured_metrics/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_structured_metrics/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_structured_metrics/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_verify/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_verify/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_verify/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_verify_pair_identity/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_verify_pair_identity/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B0_verify_pair_identity/stdout.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B1_prepare/execution.json	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
artifacts/raw/phase0b/runs/s5378/s17/B1_prepare/stderr.log	B_REQUIRED_SCIENTIFIC_EVIDENCE	PRESERVE_EXTERNAL_AND_IGNORE	Inherited raw Phase-0B execution evidence; 568 MB aggregate is retained locally and SHA256-indexed, not staged.
